time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,Ex,0.0007714709011457193,0.0008957478017615674,0.00012427690061584816,0.13874094959702565,0.13874094959702565,0.13874094959702565,False
1e-05,Ey,1.601943911790958e-05,1.1173400869144125e-21,1.601943911790958e-05,1.43371201888478e+16,1601943911.790958,1601943911.790958,False
1e-05,Hz,-0.002197539374294769,-0.002197618591964809,7.921767004002989e-08,3.604705126252336e-05,3.604705126252336e-05,3.604705126252336e-05,True
1e-05,dBzdt,2.4786680178178743e-06,4.486077984479888e-06,2.007409966662014e-06,0.44747549498846956,0.44747549498846956,0.44747549498846956,False
