time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
4.76837158203125e-05,point,Ex,0.000986957913461451,0.0008980486322613219,8.890928120012902e-05,0.09900274662882336,0.09900274662882336,0.09895823294842782,False
4.76837158203125e-05,point,Ey,-7.966906938776707e-06,-4.973696534532263e-22,7.966906938776707e-06,1.6018080080806402e+16,796690693.8776706,796690693.8776706,False
4.76837158203125e-05,point,dBzdt,4.693886819143092e-06,4.496245362664428e-06,1.9764145647866346e-07,0.04395699979361073,0.04395699979361073,0.04395276907203763,True
4.76837158203125e-05,disk_average,Ex,0.0009826329138528215,0.0008980486322613219,8.458428159149965e-05,0.0941867495288235,0.0941867495288235,0.09414440122022819,False
4.76837158203125e-05,disk_average,Ey,7.860842996579766e-06,-4.973696534532263e-22,7.860842996579766e-06,1.5804830355053048e+16,786084299.6579766,786084299.6579766,False
4.76837158203125e-05,disk_average,Hz,-0.002023741413471954,-0.0020628778557030517,3.913644223109761e-05,0.018971769037561106,0.018971769037561106,0.0178085828646479,True
4.76837158203125e-05,disk_average,dBzdt,4.601654408791979e-06,4.496245362664428e-06,1.0540904612755117e-07,0.023443793126335717,0.023443793126335717,0.02344153673573125,True
5.9604644775390625e-05,point,Ex,0.000983688353087849,0.0008982830031035884,8.540534998426063e-05,0.09507621728250806,0.09507621728250806,0.09505827068560538,False
5.9604644775390625e-05,point,Ey,-1.4559272745811966e-05,2.0726116205357935e-22,1.4559272745811966e-05,7.024602487777343e+16,1455927274.5811965,1455927274.5811965,False
5.9604644775390625e-05,point,dBzdt,4.6693106117419974e-06,4.496678153650193e-06,1.7263245809180445e-07,0.03839110832330072,0.03839110832330072,0.03839110832330072,True
5.9604644775390625e-05,disk_average,Ex,0.000979920999990193,0.0008982830031035884,8.16379968866047e-05,0.09088226828799337,0.09088226828799337,0.09086511334134967,False
5.9604644775390625e-05,disk_average,Ey,1.7086429907793422e-06,2.0726116205357935e-22,1.708642990779342e-06,8243913012210356.0,170864299.0779342,170864299.0779342,False
5.9604644775390625e-05,disk_average,Hz,-0.001970148507209085,-0.0020202232234895427,5.007471628045747e-05,0.024786724406604503,0.024786724406604503,0.022785917254268772,True
5.9604644775390625e-05,disk_average,dBzdt,4.58129902771078e-06,4.496678153650193e-06,8.46208740605867e-08,0.018818530294834518,0.018818530294834518,0.018818530294834518,True
7.450580596923828e-05,point,Ex,0.0009789874124035553,0.0008984525951111534,8.053481729240189e-05,0.08963724711868454,0.08963724711868454,0.08963724711868454,False
7.450580596923828e-05,point,Ey,-2.2784668069937205e-05,-2.3382901031603434e-22,2.2784668069937205e-05,9.744157937948896e+16,2278466806.9937205,2278466806.9937205,False
7.450580596923828e-05,point,dBzdt,4.630955865087116e-06,4.4950477061544745e-06,1.359081589326417e-07,0.030235087104094723,0.030235087104094723,0.030224124184275412,True
7.450580596923828e-05,disk_average,Ex,0.0009757431626844888,0.0008984525951111534,7.729056757333538e-05,0.08602631679612797,0.08602631679612797,0.08602631679612797,False
7.450580596923828e-05,disk_average,Ey,-5.95150518354685e-06,-2.3382901031603434e-22,5.95150518354685e-06,2.5452381530858908e+16,595150518.354685,595150518.354685,False
7.450580596923828e-05,disk_average,Hz,-0.0019048541924379162,-0.0019669068512967545,6.20526588588383e-05,0.03154834649029152,0.03154834649029152,0.028236340716256185,True
7.450580596923828e-05,disk_average,dBzdt,4.548230671304021e-06,4.4950477061544745e-06,5.318296514954675e-08,0.01183145733397453,0.01183145733397453,0.011827167373848027,True
9.313225746154785e-05,point,Ex,0.0009735867192379443,0.0008983976662266715,7.518905301127281e-05,0.08369239573725933,0.08369239573725933,0.08368727901773236,False
9.313225746154785e-05,point,Ey,-3.249563224182092e-05,-1.071386794175005e-22,3.249563224182092e-05,3.0330439406660205e+17,3249563224.182092,3249563224.182092,False
9.313225746154785e-05,point,dBzdt,4.574561934248701e-06,4.483695195906777e-06,9.0866738341924e-08,0.02026603825007494,0.02026603825007494,0.020207525474813588,True
9.313225746154785e-05,disk_average,Ex,0.0009708049653769201,0.0008983976662266715,7.240729915024865e-05,0.08059604546209921,0.08059604546209921,0.08059111804478752,False
9.313225746154785e-05,disk_average,Ey,-1.498206771820527e-05,-1.071386794175005e-22,1.498206771820527e-05,1.3983808461762722e+17,1498206771.820527,1498206771.820527,False
9.313225746154785e-05,disk_average,Hz,-0.0018257471070481355,-0.0019003445548864408,7.459744783830532e-05,0.03925469602156597,0.03925469602156597,0.03394470104040552,True
9.313225746154785e-05,disk_average,dBzdt,4.497053975878876e-06,4.483695195906777e-06,1.3358779972098447e-08,0.0029794130484814955,0.0029794130484814955,0.0029708107886828447,True
0.00011641532182693481,point,Ex,0.0009679580706645375,0.0008971331903093246,7.082488035521292e-05,0.07894578098352716,0.07894578098352716,0.07882984671712225,False
0.00011641532182693481,point,Ey,-4.279671751745175e-05,1.789663551199979e-22,4.279671751745175e-05,2.3913275480609933e+17,4279671751.7451754,4279671751.7451754,False
0.00011641532182693481,point,dBzdt,4.487974656053797e-06,4.441155856877558e-06,4.6818799176239e-08,0.010542030202280691,0.010542030202280691,0.010411863508228555,True
0.00011641532182693481,disk_average,Ex,0.0009655738326821135,0.0008971331903093246,6.844064237278898e-05,0.07628816223953455,0.07628816223953455,0.07617613076661184,False
0.00011641532182693481,disk_average,Ey,-2.4598397938748357e-05,1.789663551199979e-22,2.4598397938748357e-05,1.3744705211353832e+17,2459839793.8748355,2459839793.8748355,False
0.00011641532182693481,disk_average,Hz,-0.0017306578098127408,-0.0018176061582360088,8.694834842326799e-05,0.04783673736429875,0.04783673736429875,0.039564834705635904,True
0.00011641532182693481,disk_average,dBzdt,4.415086523682129e-06,4.441155856877558e-06,2.6069333195429225e-08,0.0058699433290678935,0.0058699433290678935,0.005797464773917021,True
0.00014551915228366852,point,Ex,0.0009613445420721108,0.0008924417428681005,6.890279920401029e-05,0.07720705553571788,0.07720705553571788,0.07669052277097144,False
0.00014551915228366852,point,Ey,-5.1832537091555754e-05,-1.4499564812169856e-22,5.1832537091555754e-05,3.574765019709514e+17,5183253709.155576,5183253709.155576,False
