time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,Ex,0.00027212154934142994,0.0008954700415760444,0.0006233484922346144,0.6961131732978014,0.6961131732978014,0.6937958856579403,False
1.4e-05,Ex,0.0003782415200548491,0.0008960388081684407,0.0005177972881135916,0.5778737297907907,0.5778737297907907,0.5763158691700773,False
1.96e-05,Ex,0.0004958206769183965,0.0008966200910572645,0.000400799414138868,0.4470114133470495,0.4470114133470495,0.44609554361286413,False
2.7439999999999995e-05,Ex,0.0006220810921592748,0.0008971979269781036,0.0002751168348188288,0.30664006965047647,0.30664006965047647,0.30620901542294504,False
3.841599999999999e-05,Ex,0.0007502325778533663,0.0008976802826504156,0.00014744770479704938,0.1642541422005033,0.1642541422005033,0.16411142757588718,False
5.378239999999999e-05,Ex,0.0008687805410935747,0.0008981021606336112,2.932161954003658e-05,0.032648423336772925,0.032648423336772925,0.03263538654722231,True
7.529535999999997e-05,Ex,0.000962403875070105,0.0008984609236237842,6.394295144632081e-05,0.07116942959346317,0.07116942959346317,0.07116942959346317,False
0.00010541350399999995,Ex,0.0010159761124595447,0.0008979229151483797,0.00011805319731116504,0.13147364358293162,0.13147364358293162,0.13139491569095538,False
0.00014757890559999993,Ex,0.0010206824790476075,0.0008919588148689929,0.00012872366417861463,0.14431570385626047,0.14431570385626047,0.1432712996124866,False
0.0002066104678399999,Ex,0.0009758341664506394,0.0008686896690779507,0.0001071444973726887,0.12334036099038061,0.12334036099038061,0.1192533749164518,False
0.00028925465497599983,Ex,0.0008808239207858981,0.000812616679812442,6.820724097345617e-05,0.08393531989670569,0.08393531989670569,0.07591564550003382,False
0.00040495651696639975,Ex,0.0007610900313696934,0.0007171129060944475,4.3977125275245854e-05,0.06132524585947675,0.06132524585947675,0.04894717635339314,False
0.0005669391237529596,Ex,0.0006273688618635972,0.0005920645589472605,3.530430291633665e-05,0.05962914412426679,0.05962914412426679,0.03929419965638901,False
0.0007937147732541434,Ex,0.0004918082345138494,0.0004580537024381879,3.375453207566146e-05,0.07369121108723374,0.07369121108723374,0.037569282300579626,False
0.0011112006825558006,Ex,0.00036631738088554956,0.0003346499500409632,3.166743084458639e-05,0.09462852404642554,0.09462852404642554,0.035246308450301175,False
