time_obs,Ex,Ey,Hz,dBzdt
1.0000000000000001e-05,8.9571854294435863e-04,-1.1713127456039750e-22,-2.1976167823996875e-03,4.4803045234776924e-06
2.0000000000000002e-05,8.9659115147601714e-04,-9.5774843407487895e-23,-2.1618852687180601e-03,4.4943110435325659e-06
4.0000000000000003e-05,8.9786136933682839e-04,2.4641339952842375e-22,-2.0903652402630849e-03,4.4929300918879563e-06
