time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,point,Ex,0.000939336571634939,0.0008957478017615674,4.3588769873371546e-05,0.04866187758167016,0.04866187758167016,0.04866187758167016,True
1e-05,point,Ey,1.0333763770488975e-05,1.1173400869144125e-21,1.0333763770488973e-05,9248539358348944.0,1033376377.0488973,1033376377.0488973,False
1e-05,point,Hz,-0.0021963634375444137,-0.002197618591964809,1.255154420395227e-06,0.0005711429749386313,0.0005711429749386313,0.0005711429749386313,True
1e-05,point,dBzdt,5.263444475490543e-06,4.486077984479888e-06,7.773664910106549e-07,0.17328421255717028,0.17328421255717028,0.17328421255717028,False
1e-05,disk_average,Ex,0.0009307934258844264,0.0008957478017615674,3.504562412285901e-05,0.03912443218274015,0.03912443218274015,0.03912443218274015,True
1e-05,disk_average,Ey,2.2374057278994552e-05,1.1173400869144125e-21,2.2374057278994552e-05,2.002439323624517e+16,2237405727.899455,2237405727.899455,False
1e-05,disk_average,dBzdt,4.366890183977783e-06,4.486077984479888e-06,1.1918780050210531e-07,0.026568374628004564,0.026568374628004564,0.026568374628004564,True
