time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,point,Ex,0.0008766696564377676,0.0008954699652194018,1.8800308781634183e-05,0.02099490715696742,0.02099490715696742,0.02092520950346665,True
1e-05,point,Ey,-3.5680233785948564e-05,-9.750233385858883e-22,3.5680233785948564e-05,3.659423561870519e+16,3568023378.5948563,3568023378.5948563,False
1e-05,point,dBzdt,4.5385247948378195e-06,4.487635286495225e-06,5.0889508342594615e-08,0.011339938540847545,0.011339938540847545,0.011317133804936626,True
1e-05,disk_average,Ex,0.0008693821529038076,0.0008954699652194018,2.608781231559418e-05,0.02913309583666754,0.02913309583666754,0.029036381504765632,True
1e-05,disk_average,Ey,-2.631846568254113e-05,-9.750233385858883e-22,2.631846568254113e-05,2.6992652012526956e+16,2631846568.254113,2631846568.254113,False
1e-05,disk_average,Hz,-0.002193461897462184,-0.0021976168754442547,4.1549779820708975e-06,0.0018906744066710703,0.0018906744066710703,0.0018906744066710703,True
1e-05,disk_average,dBzdt,4.5111518341846384e-06,4.487635286495225e-06,2.351654768941352e-08,0.0052402983282047386,0.0052402983282047386,0.005229760033042144,True
1.25e-05,point,Ex,0.0008868146918317801,0.0008959915796517662,9.176887819986102e-06,0.01024215855192832,0.01024215855192832,0.010214103526353296,True
1.25e-05,point,Ey,-3.6880875747022845e-05,-6.920176545593707e-23,3.6880875747022845e-05,5.3294703544096794e+17,3688087574.7022843,3688087574.7022843,False
1.25e-05,point,dBzdt,4.615101584963516e-06,4.490347976445927e-06,1.2475360851758913e-07,0.02778261488240619,0.02778261488240619,0.02774350403893594,True
1.25e-05,disk_average,Ex,0.0008800542412589065,0.0008959915796517662,1.593733839285968e-05,0.017787375188340324,0.017787375188340324,0.017738652522772187,True
1.25e-05,disk_average,Ey,-2.695554949048582e-05,-6.920176545593707e-23,2.695554949048582e-05,3.895211243945685e+17,2695554949.048582,2695554949.048582,False
1.25e-05,disk_average,Hz,-0.002182287417343958,-0.0021886869849894147,6.399567645456496e-06,0.002923930050000935,0.002923930050000935,0.0029120488275113034,True
1.25e-05,disk_average,dBzdt,4.556859911038347e-06,4.490347976445927e-06,6.651193459242035e-08,0.014812200511253919,0.014812200511253919,0.014791348706695647,True
1.5625e-05,point,Ex,0.0008940787898307584,0.000896383226132617,2.3044363018586388e-06,0.002570815957591006,0.002570815957591006,0.002564894702734474,True
1.5625e-05,point,Ey,-3.8206588755314094e-05,-8.501771940531757e-22,3.8206588755314094e-05,4.493955968539471e+16,3820658875.5314093,3820658875.5314093,False
1.5625e-05,point,dBzdt,4.667770514546026e-06,4.491402941363378e-06,1.7636757318264796e-07,0.03926781352846313,0.03926781352846313,0.03922174706666098,True
1.5625e-05,disk_average,Ex,0.0008877961400134141,0.000896383226132617,8.587086119202919e-06,0.00957970415873499,0.00957970415873499,0.0095576396194176,True
1.5625e-05,disk_average,Ey,-2.781924669085135e-05,-8.501771940531757e-22,2.781924669085135e-05,3.2721704234648464e+16,2781924669.085135,2781924669.085135,False
1.5625e-05,disk_average,Hz,-0.002167918329512529,-0.0021775215598005175,9.60323028798872e-06,0.0044101654216771435,0.0044101654216771435,0.004369838253106515,True
1.5625e-05,disk_average,dBzdt,4.589929928256731e-06,4.491402941363378e-06,9.852698689335236e-08,0.021936795290837165,0.021936795290837165,0.021911060459902553,True
1.953125e-05,point,Ex,0.0008991625271248389,0.0008966047709563111,2.5577561685277868e-06,0.0028527130920792507,0.0028527130920792507,0.0028468459910356765,True
1.953125e-05,point,Ey,-3.968815687377958e-05,-1.9445652496524154e-22,3.968815687377958e-05,2.04097840794356e+17,3968815687.3779583,3968815687.3779583,False
1.953125e-05,point,dBzdt,4.703068972768434e-06,4.491254141261931e-06,2.118148315065032e-07,0.047161622309573534,0.047161622309573534,0.04710473471056892,True
1.953125e-05,disk_average,Ex,0.0008933255063519284,0.0008966047709563111,3.2792646043826963e-06,0.0036574248884322356,0.0036574248884322356,0.0036499027575038583,True
