time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,Ex,0.0008693821529038076,0.000895504944529561,2.6122791625753398e-05,0.02917101885961845,0.02917101885961845,0.029119439171365013,True
1.25e-05,Ex,0.0008800542412589065,0.0008960114369673489,1.5957195708442328e-05,0.017809142886000703,0.017809142886000703,0.017787708007419058,True
1.5625e-05,Ex,0.0008877961400134141,0.0008964200484377166,8.623908424302499e-06,0.009620387718159887,0.009620387718159887,0.00961319067190838,True
1.953125e-05,Ex,0.0008933255063519284,0.0008965202387598551,3.1947324079267163e-06,0.003563480521472609,0.003563480521472609,0.003561212651166163,True
2.44140625e-05,Ex,0.0008970733280344907,0.0008970911655277205,1.7837493229764904e-08,1.9883701807799957e-05,1.9883701807799957e-05,1.9883701807799957e-05,True
1e-05,Ey,-2.631846568254113e-05,1.5162385615708813e-21,2.631846568254113e-05,1.7357734033141982e+16,2631846568.254113,2631846568.254113,False
1.25e-05,Ey,-2.695554949048582e-05,-2.101350461691214e-21,2.6955549490485816e-05,1.28277267318805e+16,2695554949.0485816,2695554949.0485816,False
1.5625e-05,Ey,-2.781924669085135e-05,-3.8977857155522813e-22,2.781924669085135e-05,7.1371924269340216e+16,2781924669.085135,2781924669.085135,False
1.953125e-05,Ey,-2.8928212072695733e-05,-8.675705880495707e-22,2.8928212072695733e-05,3.3343928979578144e+16,2892821207.269573,2892821207.269573,False
2.44140625e-05,Ey,-3.0341767942500687e-05,-2.2757410494034793e-23,3.0341767942500687e-05,1.3332697914138307e+18,3034176794.2500687,3034176794.2500687,False
1e-05,Hz,-0.002193461897462184,-0.0021976168597438715,4.15496228168763e-06,0.0018906672759017164,0.0018906672759017164,0.0018906672759017164,True
1.25e-05,Hz,-0.002182287417343958,-0.002188686967160658,6.3995498166997955e-06,0.002923921927950167,0.002923921927950167,0.0029120407355473477,True
1.5625e-05,Hz,-0.002167918329512529,-0.0021775216467049704,9.603317192441539e-06,0.00441020515546805,0.00441020515546805,0.004369877829186653,True
1.953125e-05,Hz,-0.0021495704318807854,-0.00216356085449806,1.3990422617274692e-05,0.006466387385493915,0.006466387385493915,0.006366179143213004,True
2.44140625e-05,Hz,-0.0021263513070994963,-0.002146107273112271,1.9755966012774753e-05,0.009205488588706368,0.009205488588706368,0.008989722628482782,True
1e-05,dBzdt,4.5111518341846384e-06,4.4881196059095085e-06,2.3032228275129904e-08,0.0051318214079685755,0.0051318214079685755,0.0051262554437798355,True
1.25e-05,dBzdt,4.556859911038347e-06,4.4897427701496744e-06,6.711714088867275e-08,0.014948994702971652,0.014948994702971652,0.014938181609766819,True
1.5625e-05,dBzdt,4.589929928256731e-06,4.490865241508837e-06,9.906468674789329e-08,0.022059153731054645,0.022059153731054645,0.022048708603504316,True
1.953125e-05,dBzdt,4.613216009408637e-06,4.491330145979994e-06,1.2188586342864242e-07,0.02713803249082846,0.02713803249082846,0.027127990546861654,True
2.44140625e-05,dBzdt,4.62838477242372e-06,4.4929926976380116e-06,1.3539207478570803e-07,0.03013405182182564,0.03013405182182564,0.03013405182182564,True
