time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,point,Ex,0.0007467124421592113,0.0008954700733392766,0.00014875763118006526,0.16612239270636553,0.16612239270636553,0.16555706958126698,False
1e-05,point,Ey,-9.093317458488883e-05,-9.750392918487587e-22,9.093317458488883e-05,9.32610360885782e+16,9093317458.488882,9093317458.488882,False
1e-05,point,dBzdt,4.2014599258840505e-06,4.48763624039243e-06,2.861763145083792e-07,0.06376994461640098,0.06376994461640098,0.06366452271220056,False
1e-05,disk_average,Ex,0.0007322299335777591,0.0008954700733392766,0.0001632401397615175,0.1822954720896283,0.1822954720896283,0.1816751111359116,False
1e-05,disk_average,Ey,-4.104474251333404e-05,-9.750392918487587e-22,4.104474251333404e-05,4.20954753890068e+16,4104474251.3334045,4104474251.3334045,False
1e-05,disk_average,Hz,-0.0021002675702367704,-0.002197616875288272,9.734930505150147e-05,0.04429766905513578,0.04429766905513578,0.04429766905513578,True
1e-05,disk_average,dBzdt,4.048202742537325e-06,4.48763624039243e-06,4.394334978551046e-07,0.09792092636650013,0.09792092636650013,0.0977590474346503,False
2e-05,point,Ex,0.00084638119044543,0.0008967074046211135,5.032621417568343e-05,0.05612333958248935,0.05612333958248935,0.05600963443656869,False
2e-05,point,Ey,-8.733579537677076e-05,-2.7137600361270024e-22,8.733579537677076e-05,3.218257849408594e+17,8733579537.677076,8733579537.677076,False
2e-05,point,dBzdt,4.297365957787662e-06,4.491839945214988e-06,1.9447398742732662e-07,0.04329495035425148,0.04329495035425148,0.04326386553257792,True
2e-05,disk_average,Ex,0.0008363412790535594,0.0008967074046211135,6.036612556755403e-05,0.06731975810221014,0.06731975810221014,0.0671833691600107,False
2e-05,disk_average,Ey,-3.711648146447812e-05,-2.7137600361270024e-22,3.711648146447812e-05,1.3677142035538874e+17,3711648146.4478116,3711648146.4478116,False
2e-05,disk_average,Hz,-0.002067808722207569,-0.0021618856522278894,9.407693002032053e-05,0.043516145233385206,0.043516145233385206,0.042808612856133084,True
2e-05,disk_average,dBzdt,4.35465081412479e-06,4.491839945214988e-06,1.3718913109019863e-07,0.030541856513908464,0.030541856513908464,0.030519928132987678,True
4e-05,point,Ex,0.0009067122818190465,0.0008977062742221728,9.006007596873639e-06,0.010032243123929361,0.010032243123929361,0.010023070510985896,True
4e-05,point,Ey,-7.982422129736307e-05,-1.3792545669538394e-22,7.982422129736307e-05,5.78749008412996e+17,7982422129.736307,7982422129.736307,False
4e-05,point,dBzdt,4.357182674821127e-06,4.495067304628309e-06,1.3788462980718177e-07,0.030674653005798153,0.030674653005798153,0.030674653005798153,True
4e-05,disk_average,Ex,0.0009009997479057823,0.0008977062742221728,3.293473683609505e-06,0.003668765361435365,0.003668765361435365,0.0036654109606074413,True
4e-05,disk_average,Ey,-3.145356176122574e-05,-1.3792545669538394e-22,3.145356176122574e-05,2.2804754477407808e+17,3145356176.122574,3145356176.122574,False
4e-05,disk_average,Hz,-0.001996944157823497,-0.0020903662704995283,9.342211267603139e-05,0.04469174325784859,0.04469174325784859,0.04251064583938306,True
4e-05,disk_average,dBzdt,4.535943910660962e-06,4.495067304628309e-06,4.087660603265307e-08,0.009093658284174034,0.009093658284174034,0.009093658284174034,True
8e-05,point,Ex,0.0009232085042935535,0.0008985278101159227,2.4680694177630865e-05,0.027467924642696043,0.027467924642696043,0.027467924642696043,True
8e-05,point,Ey,-7.068417026474772e-05,-2.6841562147576713e-22,7.068417026474772e-05,2.633385116563686e+17,7068417026.474772,7068417026.474772,False
8e-05,point,dBzdt,4.308814534162666e-06,4.4932662494133314e-06,1.844517152506658e-07,0.04105069786922797,0.04105069786922797,0.04103424993453304,True
8e-05,disk_average,Ex,0.0009211606760840495,0.0008985278101159227,2.263286596812682e-05,0.025188831901827125,0.025188831901827125,0.025188831901827125,True
8e-05,disk_average,Ey,-2.669390117641621e-05,-2.6841562147576713e-22,2.669390117641621e-05,9.944987936861254e+16,2669390117.6416206,2669390117.6416206,False
8e-05,disk_average,Hz,-0.0018527472751047312,-0.001947257360641248,9.45100855365168e-05,0.04853497408549728,0.04853497408549728,0.04300571523601877,True
8e-05,disk_average,dBzdt,4.5184611768793276e-06,4.4932662494133314e-06,2.5194927465996137e-08,0.005607263417627599,0.005607263417627599,0.005605016734689242,True
0.00016,point,Ex,0.0008951960361151383,0.0008885478424902329,6.6481936249054375e-06,0.007482088534786483,0.007482088534786483,0.00739898481722867,True
0.00016,point,Ey,-6.019745113425583e-05,-1.0462579573333249e-23,6.019745113425583e-05,5.753595536581201e+18,6019745113.425583,6019745113.425583,False
0.00016,point,dBzdt,3.922061569534728e-06,4.250685441647293e-06,3.286238721125655e-07,0.07731079531145263,0.07731079531145263,0.0731076644334559,False
0.00016,disk_average,Ex,0.0008958623121829669,0.0008885478424902329,7.314469692733944e-06,0.008231936810779376,0.008231936810779376,0.008140504512364814,True
0.00016,disk_average,Ey,-2.370299378645064e-05,-1.0462579573333249e-23,2.370299378645064e-05,2.2655018889284452e+18,2370299378.645064,2370299378.645064,False
0.00016,disk_average,Hz,-0.0015889851953706628,-0.0016664600505812345,7.747485521057175e-05,0.04649067655930291,0.04649067655930291,0.035254031802248974,True
0.00016,disk_average,dBzdt,4.092598722427141e-06,4.250685441647293e-06,1.5808671922015235e-07,0.037190876951574206,0.037190876951574206,0.03516893263364036,True
0.00032,point,Ex,0.0007904578595233384,0.000787951504408638,2.506355114700442e-06,0.0031808494566952766,0.0031808494566952766,0.0027894018265022724,True
0.00032,point,Ey,-4.606510753977166e-05,3.678289345904718e-24,4.606510753977166e-05,1.2523513842394964e+19,4606510753.977166,4606510753.977166,False
0.00032,point,dBzdt,2.9390735558451058e-06,2.968067438904479e-06,2.89938830593732e-08,0.009768606561741371,0.009768606561741371,0.006450155491447233,True
0.00032,disk_average,Ex,0.0007926866947216566,0.000787951504408638,4.7351903130186685e-06,0.0060094946028086535,0.0060094946028086535,0.0052699429663816,True
0.00032,disk_average,Ey,-2.059005002505678e-05,3.678289345904718e-24,2.059005002505678e-05,5.597724400877011e+18,2059005002.5056782,2059005002.5056782,False
0.00032,disk_average,Hz,-0.0011953672912722992,-0.001204195925592685,8.828634320385935e-06,0.007331559701167921,0.007331559701167921,0.004017367367197633,True
0.00032,disk_average,dBzdt,3.036724612763816e-06,2.968067438904479e-06,6.865717385933721e-08,0.023131945372736794,0.023131945372736794,0.015273892292701582,True
0.00064,point,Ex,0.000595921193518932,0.0005436720299293242,5.224916358960777e-05,0.09610419648846016,0.09610419648846016,0.058149745618743726,False
0.00064,point,Ey,-2.9530762793435238e-05,2.6625055273401174e-23,2.9530762793435238e-05,1.1091343281806031e+18,2953076279.343524,2953076279.343524,False
0.00064,point,dBzdt,1.6521111333189397e-06,1.2950550845612449e-06,3.5705604875769485e-07,0.2757072289930145,0.2757072289930145,0.07943285930113994,False
0.00064,disk_average,Ex,0.0005985930758078599,0.0005436720299293242,5.4921045878535656e-05,0.10101870770448726,0.10101870770448726,0.06112336786932624,False
0.00064,disk_average,Ey,-1.532983848608741e-05,2.6625055273401174e-23,1.532983848608741e-05,5.7576738634612896e+17,1532983848.608741,1532983848.608741,False
0.00064,disk_average,Hz,-0.0007562443842846931,-0.0006953818163559687,6.086256792872441e-05,0.08752395661949351,0.08752395661949351,0.02769480368171125,False
0.00064,disk_average,dBzdt,1.6901098851825704e-06,1.2950550845612449e-06,3.9505480062132554e-07,0.30504864644824525,0.30504864644824525,0.08788629265118246,False
0.00128,point,Ex,0.00037444124732457254,0.0002890136629689803,8.542758435559224e-05,0.29558320349983297,0.29558320349983297,0.09507505877260593,False
0.00128,point,Ey,-1.5315069491223876e-05,-1.696602236689298e-23,1.5315069491223876e-05,9.026906342590514e+17,1531506949.1223876,1531506949.1223876,False
0.00128,point,dBzdt,6.790531862303947e-07,3.8441448564225464e-07,2.9463870058814e-07,0.766460972707303,0.766460972707303,0.06554711656592277,False
0.00128,disk_average,Ex,0.0003769274359355835,0.0002890136629689803,8.791377296660322e-05,0.3041855255681769,0.3041855255681769,0.09784201665974157,False
0.00128,disk_average,Ey,-8.557115966378813e-06,-1.696602236689298e-23,8.557115966378813e-06,5.0436783480121594e+17,855711596.6378813,855711596.6378813,False
0.00128,disk_average,Hz,-0.00039955859258859473,-0.0003297908736450317,6.976771894356303e-05,0.211551393683068,0.211551393683068,0.03174698908080203,False
0.00128,disk_average,dBzdt,6.890993044686007e-07,3.8441448564225464e-07,3.0468481882634603e-07,0.7925945306595263,0.7925945306595263,0.06778203710378926,False
0.00256,point,Ex,0.00020346785139646975,0.0001279912469164208,7.547660448004894e-05,0.5897012983187491,0.5897012983187491,0.08400029874457797,False
0.00256,point,Ey,-6.446015828441733e-06,1.790338176818214e-23,6.446015828441733e-06,3.600445944741893e+17,644601582.8441733,644601582.8441733,False
0.00256,point,dBzdt,2.1118666642005148e-07,8.968258082068324e-08,1.2150408559936823e-07,1.3548236958335402,1.3548236958335402,0.027030537557082304,False
0.00256,disk_average,Ex,0.00020569171508915077,0.0001279912469164208,7.770046817272996e-05,0.6070764215889616,0.6070764215889616,0.08647530693869732,False
0.00256,disk_average,Ey,-2.998057581884163e-06,1.790338176818214e-23,2.998057581884163e-06,1.6745761335505373e+17,299805758.1884163,299805758.1884163,False
0.00256,disk_average,Hz,-0.00018200777372670085,-0.00013703345893037528,4.497431479632557e-05,0.3281995152671171,0.3281995152671171,0.020465038880094183,False
0.00256,disk_average,dBzdt,2.130642302669599e-07,8.968258082068324e-08,1.2338164944627666e-07,1.3757593539036679,1.3757593539036679,0.027448231824969062,False
0.00512,point,Ex,0.000105021779864536,5.093242800104574e-05,5.408935186349026e-05,1.061982591177073,1.061982591177073,0.06019774931230228,False
0.00512,point,Ey,-2.0804567565499074e-06,3.2304051131967023e-24,2.0804567565499074e-06,6.440234842530806e+17,208045675.65499073,208045675.65499073,False
0.00512,point,dBzdt,5.338635629225492e-08,1.829941786655939e-08,3.5086938425695534e-08,1.9173800326082444,1.9173800326082444,0.007805653630495934,False
0.00512,disk_average,Ex,0.00010710335613684965,5.093242800104574e-05,5.617092813580391e-05,1.1028519617138735,1.1028519617138735,0.0625144013389603,False
0.00512,disk_average,Ey,2.9664840517060825e-07,3.2304051131967023e-24,2.9664840517060825e-07,9.183009398999334e+16,29664840.517060824,29664840.517060824,False
0.00512,disk_average,Hz,-7.507555207414518e-05,-5.273310011445466e-05,2.2342451959690522e-05,0.4236893319603305,0.4236893319603305,0.010166672913248246,False
0.00512,disk_average,dBzdt,5.3646123202864734e-08,1.829941786655939e-08,3.5346705336305347e-08,1.9315753973189718,1.9315753973189718,0.007863442956662942,False
0.01024,point,Ex,5.873184219608057e-05,1.9131993266795687e-05,3.9599848929284886e-05,2.0698234824288777,2.0698234824288777,0.04407192352140547,False
0.01024,point,Ey,-1.5193076851603194e-07,-1.2530930267181279e-23,1.5193076851603194e-07,1.2124460457173018e+16,15193076.851603195,15193076.851603195,False
0.01024,point,dBzdt,1.1834476014219967e-08,3.4796522947877215e-09,8.354823719432245e-09,2.4010513153705597,2.4010513153705597,0.0018586648771264827,False
0.01024,disk_average,Ex,6.075941009121119e-05,1.9131993266795687e-05,4.1627416824415505e-05,2.1758013524216264,2.1758013524216264,0.04632846791803248,False
0.01024,disk_average,Ey,1.9510227731832327e-06,-1.2530930267181279e-23,1.9510227731832327e-06,1.5569656295135523e+17,195102277.31832325,195102277.31832325,False
0.01024,disk_average,Hz,-2.921861098440785e-05,-1.9470953865217384e-05,9.747657119190465e-06,0.5006255567480714,0.5006255567480714,0.00443555800321738,False
0.01024,disk_average,dBzdt,1.1861430867951586e-08,3.4796522947877215e-09,8.381778573163865e-09,2.408797736980557,2.408797736980557,0.0018646614177575574,False
0.02048,point,Ex,1.1515625052158604e-05,6.9747273826546285e-06,4.540897669503975e-06,0.6510502017321398,0.6510502017321398,0.005053708542330076,False
0.02048,point,Ey,-6.941618262763956e-07,-9.378671141979118e-26,6.941618262763956e-07,7.401494473660704e+18,69416182.62763956,69416182.62763956,False
0.02048,point,dBzdt,2.4406116068094385e-09,6.381462175205707e-10,1.8024653892888677e-09,2.824533531346623,2.824533531346623,0.00040098740844947395,False
0.02048,disk_average,Ex,1.1522843922670567e-05,6.9747273826546285e-06,4.548116540015939e-06,0.6520852056994513,0.6520852056994513,0.005061742651492521,False
0.02048,disk_average,Ey,-6.849268077460056e-07,-9.378671141979118e-26,6.849268077460056e-07,7.303026168390313e+18,68492680.77460055,68492680.77460055,False
0.02048,disk_average,Hz,-1.1258723763290919e-05,-7.036826858344157e-06,4.221896904946762e-06,0.5999716903564998,0.5999716903564998,0.001921125084368018,False
0.02048,disk_average,dBzdt,2.4431270267379804e-09,6.381462175205707e-10,1.8049808092174096e-09,2.828475292434411,2.828475292434411,0.0004015470040590774,False
0.04096,point,Ex,4.166363413494591e-06,2.5042488857853472e-06,1.6621145277092436e-06,0.6637177866560154,0.6637177866560154,0.0018498197929953972,False
0.04096,point,Ey,-2.8815814098763135e-07,2.210015264013413e-24,2.8815814098763135e-07,1.303873985306024e+17,28815814.098763134,28815814.098763134,False
0.04096,point,dBzdt,4.832455296671633e-10,1.149092667606687e-10,3.683362629064946e-10,3.205453078676934,3.205453078676934,8.194232431786732e-05,False
0.04096,disk_average,Ex,4.168217153634934e-06,2.5042488857853472e-06,1.663968267849587e-06,0.6644580246374979,0.6644580246374979,0.0018518828789894793,False
0.04096,disk_average,Ey,-2.8749913451890036e-07,2.210015264013413e-24,2.8749913451890036e-07,1.3008920761786896e+17,28749913.451890036,28749913.451890036,False
0.04096,disk_average,Hz,-4.162376597959763e-06,-2.515497479343826e-06,1.6468791186159366e-06,0.6546932096491423,0.6546932096491423,0.0007493931891107761,False
0.04096,disk_average,dBzdt,4.835550305990155e-10,1.149092667606687e-10,3.6864576383834675e-10,3.2081465162087985,3.2081465162087985,8.201117777675401e-05,False
0.08192,point,Ex,1.4695341499190635e-06,8.922538192209897e-07,5.772803306980738e-07,0.6469911568460268,0.6469911568460268,0.0006424735263604101,False
0.08192,point,Ey,-1.1008470458413066e-07,1.0235603777345722e-24,1.1008470458413066e-07,1.075507678675284e+17,11008470.458413066,11008470.458413066,False
0.08192,point,dBzdt,9.084576011456548e-11,2.0501561343036178e-11,7.03441987715293e-11,3.4311630023936353,3.4311630023936353,1.56491981108047e-05,False
0.08192,disk_average,Ex,1.4699294993239792e-06,8.922538192209897e-07,5.776756801029894e-07,0.6474342475859026,0.6474342475859026,0.0006429135232091049,False
0.08192,disk_average,Ey,-1.1008844718117665e-07,1.0235603777345722e-24,1.1008844718117665e-07,1.0755442431723806e+17,11008844.718117665,11008844.718117665,False
0.08192,disk_average,Hz,-1.4841600470091136e-06,-8.942910501591015e-07,5.898689968500121e-07,0.6595939842460345,0.6595939842460345,0.0002684130266212286,False
0.08192,disk_average,dBzdt,9.090851391255065e-11,2.0501561343036178e-11,7.040695256951448e-11,3.4342239301412913,3.4342239301412913,1.5663158702211317e-05,False
0.16384,point,Ex,5.090818674797774e-07,3.166817641585793e-07,1.9240010332119808e-07,0.6075503079010675,0.6075503079010675,0.00021412815625192032,False
0.16384,point,Ey,-4.014990579701012e-08,3.5918991045969955e-25,4.014990579701012e-08,1.1177904676004218e+17,4014990.579701012,4014990.579701012,False
0.16384,point,dBzdt,1.5976898697208268e-11,3.640951271434267e-12,1.2335947425774e-11,3.3881111023258885,2.7443298597714865,2.7443298597714862e-06,False
0.16384,disk_average,Ex,5.091545100528751e-07,3.166817641585793e-07,1.9247274589429578e-07,0.6077796945640183,0.6077796945640183,0.00021420900246756314,False
0.16384,disk_average,Ey,-4.0153555312925646e-08,3.5918991045969955e-25,4.0153555312925646e-08,1.1178920716769632e+17,4015355.5312925647,4015355.5312925647,False
0.16384,disk_average,Hz,-5.208469314855409e-07,-3.1705405610296256e-07,2.0379287538257837e-07,0.6427701253454304,0.6427701253454304,9.273357775606172e-05,False
0.16384,disk_average,dBzdt,1.599423029178312e-11,3.640951271434267e-12,1.2353279020348854e-11,3.392871285388714,2.748185551666691,2.7481855516666907e-06,False
