time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,Ey,-4.104474251333404e-05,-9.750392918487587e-22,4.104474251333404e-05,4.20954753890068e+16,4104474251.3334045,4104474251.3334045,False
2e-05,Ey,-3.711648146447812e-05,-2.7137600361270024e-22,3.711648146447812e-05,1.3677142035538874e+17,3711648146.4478116,3711648146.4478116,False
4e-05,Ey,-3.145356176122574e-05,-1.3792545669538394e-22,3.145356176122574e-05,2.2804754477407808e+17,3145356176.122574,3145356176.122574,False
8e-05,Ey,-2.669390117641621e-05,-2.6841562147576713e-22,2.669390117641621e-05,9.944987936861254e+16,2669390117.6416206,2669390117.6416206,False
0.00016,Ey,-2.370299378645064e-05,-1.0462579573333249e-23,2.370299378645064e-05,2.2655018889284452e+18,2370299378.645064,2370299378.645064,False
0.00032,Ey,-2.059005002505678e-05,3.678289345904718e-24,2.059005002505678e-05,5.597724400877011e+18,2059005002.5056782,2059005002.5056782,False
0.00064,Ey,-1.532983848608741e-05,2.6625055273401174e-23,1.532983848608741e-05,5.7576738634612896e+17,1532983848.608741,1532983848.608741,False
0.00128,Ey,-8.557115966378813e-06,-1.696602236689298e-23,8.557115966378813e-06,5.0436783480121594e+17,855711596.6378813,855711596.6378813,False
0.00256,Ey,-2.998057581884163e-06,1.790338176818214e-23,2.998057581884163e-06,1.6745761335505373e+17,299805758.1884163,299805758.1884163,False
0.00512,Ey,2.9664840517060825e-07,3.2304051131967023e-24,2.9664840517060825e-07,9.183009398999334e+16,29664840.517060824,29664840.517060824,False
0.01024,Ey,1.9510227731832327e-06,-1.2530930267181279e-23,1.9510227731832327e-06,1.5569656295135523e+17,195102277.31832325,195102277.31832325,False
0.02048,Ey,-6.849268077460056e-07,-9.378671141979118e-26,6.849268077460056e-07,7.303026168390313e+18,68492680.77460055,68492680.77460055,False
0.04096,Ey,-2.8749913451890036e-07,2.210015264013413e-24,2.8749913451890036e-07,1.3008920761786896e+17,28749913.451890036,28749913.451890036,False
0.08192,Ey,-1.1008844718117665e-07,1.0235603777345722e-24,1.1008844718117665e-07,1.0755442431723806e+17,11008844.718117665,11008844.718117665,False
0.16384,Ey,-4.0153555312925646e-08,3.5918991045969955e-25,4.0153555312925646e-08,1.1178920716769632e+17,4015355.5312925647,4015355.5312925647,False
0.32768,Ey,-1.3868901737123758e-08,-1.8208529314808237e-25,1.3868901737123758e-08,7.616706158604891e+16,1386890.1737123758,1386890.1737123758,False
0.65536,Ey,-4.519877991444437e-09,1.7022743271119947e-25,4.519877991444437e-09,2.6551995289223844e+16,451987.7991444437,451987.7991444437,False
1.0,Ey,-1.936658016796378e-09,4.616101942582098e-26,1.936658016796378e-09,4.195440310646766e+16,193665.8016796378,193665.8016796378,False
1e-05,Hz,-0.0021002675702367704,-0.002197616875288272,9.734930505150147e-05,0.04429766905513578,0.04429766905513578,0.04429766905513578,True
2e-05,Hz,-0.002067808722207569,-0.0021618856522278894,9.407693002032053e-05,0.043516145233385206,0.043516145233385206,0.042808612856133084,True
4e-05,Hz,-0.001996944157823497,-0.0020903662704995283,9.342211267603139e-05,0.04469174325784859,0.04469174325784859,0.04251064583938306,True
8e-05,Hz,-0.0018527472751047312,-0.001947257360641248,9.45100855365168e-05,0.04853497408549728,0.04853497408549728,0.04300571523601877,True
0.00016,Hz,-0.0015889851953706628,-0.0016664600505812345,7.747485521057175e-05,0.04649067655930291,0.04649067655930291,0.035254031802248974,True
0.00032,Hz,-0.0011953672912722992,-0.001204195925592685,8.828634320385935e-06,0.007331559701167921,0.007331559701167921,0.004017367367197633,True
