time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1.5625e-05,point,dBzdt,4.598430191932353e-06,4.490865241508837e-06,1.0756495042351536e-07,0.023951943476125278,0.023951943476125278,0.02394060210248345,True
1.5625e-05,disk_average,Ex,0.0008784988768525978,0.0008964200484377166,1.7921171585118787e-05,0.019991935272255297,0.019991935272255297,0.01997697923440872,True
1.5625e-05,disk_average,Ey,-2.7933416427259353e-05,-3.8977857155522813e-22,2.7933416427259353e-05,7.166483348687997e+16,2793341642.7259355,2793341642.7259355,False
1.5625e-05,disk_average,Hz,-0.0021672391221701564,-0.0021775216467049704,1.0282524534813934e-05,0.004722122762992262,0.004722122762992262,0.004678943233085837,True
1.5625e-05,disk_average,dBzdt,4.549664506665504e-06,4.490865241508837e-06,5.879926515666674e-08,0.013093081621151342,0.013093081621151342,0.013086881976811982,True
1.953125e-05,point,Ex,0.000894482137824675,0.0008965202387598551,2.0381009351801323e-06,0.0022733462637713688,0.0022733462637713688,0.0022718994607211457,True
1.953125e-05,point,Ey,-3.952533889071911e-05,-8.675705880495707e-22,3.952533889071911e-05,4.555864322184782e+16,3952533889.071911,3952533889.071911,False
1.953125e-05,point,dBzdt,4.668611596260146e-06,4.491330145979994e-06,1.772814502801513e-07,0.03947192580327872,0.03947192580327872,0.039457319922498214,True
1.953125e-05,disk_average,Ex,0.0008884701022993274,0.0008965202387598551,8.05013646052778e-06,0.008979313698108398,0.008979313698108398,0.00897359908320157,True
1.953125e-05,disk_average,Ey,-2.900924140092417e-05,-8.675705880495707e-22,2.900924140092417e-05,3.3437326945512656e+16,2900924140.092417,2900924140.092417,False
1.953125e-05,disk_average,Hz,-0.0021492322811014772,-0.00216356085449806,1.4328573396582903e-05,0.0066226810153241986,0.0066226810153241986,0.006520050723606514,True
1.953125e-05,disk_average,dBzdt,4.591897712917159e-06,4.491330145979994e-06,1.0056756693716468e-07,0.02239148841622756,0.02239148841622756,0.022383202846074854,True
2.44140625e-05,point,Ex,0.0008998968790348382,0.0008970911655277205,2.805713507117685e-06,0.003127567871507467,0.003127567871507467,0.003127567871507467,True
2.44140625e-05,point,Ey,-4.136486952159658e-05,-2.2757410494034793e-23,4.136486952159658e-05,1.817643950854567e+18,4136486952.1596584,4136486952.1596584,False
2.44140625e-05,point,dBzdt,4.707073652360246e-06,4.4929926976380116e-06,2.14080954722234e-07,0.0476477415231005,0.0476477415231005,0.0476477415231005,True
2.44140625e-05,disk_average,Ex,0.000894403893614814,0.0008970911655277205,2.687271912906494e-06,0.002995539379016944,0.002995539379016944,0.002995539379016944,True
2.44140625e-05,disk_average,Ey,-3.0441117064786432e-05,-2.2757410494034793e-23,3.0441117064786432e-05,1.3376353637759314e+18,3044111706.4786434,3044111706.4786434,False
2.44140625e-05,disk_average,Hz,-0.002126290651494727,-0.002146107273112271,1.981662161754409e-05,0.009233751670207124,0.009233751670207124,0.0090173232561811,True
2.44140625e-05,disk_average,dBzdt,4.616520405890072e-06,4.4929926976380116e-06,1.235277082520608e-07,0.02749341398150946,0.02749341398150946,0.02749341398150946,True
