time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.00128,point,Ey,1.4634521840165942e-05,-1.696602236689298e-23,1.4634521840165942e-05,8.625782474932567e+17,1463452184.0165942,1463452184.0165942,False
0.00128,point,dBzdt,6.554520109997021e-07,3.8441448564225464e-07,2.710375253574474e-07,0.7050658481420533,0.7050658481420533,0.06029665564259202,False
0.00128,disk_average,Ex,0.0003698691725901795,0.0002890136629689803,8.08555096211992e-05,0.2797636235968449,0.2797636235968449,0.08998665228933504,False
0.00128,disk_average,Ey,1.7438629855450695e-05,-1.696602236689298e-23,1.7438629855450695e-05,1.0278561160852851e+18,1743862985.5450695,1743862985.5450695,False
0.00128,disk_average,Hz,-0.0003665616099802232,-0.0003297908736450317,3.6770736335191485e-05,0.11149713128438306,0.11149713128438306,0.016732095912017464,False
0.00128,disk_average,dBzdt,6.49362215319628e-07,3.8441448564225464e-07,2.649477296773734e-07,0.6892241046398551,0.6892241046398551,0.05894188267316312,False
0.00256,point,Ex,0.00017766028733342897,0.0001279912469164208,4.966904041700816e-05,0.3880659155500094,0.3880659155500094,0.05527824498898944,False
0.00256,point,Ey,9.29912635150709e-06,1.790338176818214e-23,9.29912635150709e-06,5.19406136333052e+17,929912635.150709,929912635.150709,False
0.00256,point,dBzdt,1.970904626229751e-07,8.968258082068324e-08,1.0740788180229187e-07,1.1976448583370907,1.1976448583370907,0.023894610363609067,False
0.00256,disk_average,Ex,0.00017788491572336184,0.0001279912469164208,4.989366880694103e-05,0.3898209448613462,0.3898209448613462,0.055528241024063625,False
0.00256,disk_average,Ey,9.925382073414645e-06,1.790338176818214e-23,9.925382073414645e-06,5.5438588094311974e+17,992538207.3414645,992538207.3414645,False
0.00256,disk_average,Hz,-0.00017740960905602665,-0.00013703345893037528,4.0376150125651366e-05,0.2946444645038545,0.2946444645038545,0.01837269752506566,False
0.00256,disk_average,dBzdt,1.9589926168075897e-07,8.968258082068324e-08,1.0621668086007573e-07,1.184362446844073,1.184362446844073,0.0236296085601901,False
0.00512,point,Ex,7.843060041777308e-05,5.093242800104574e-05,2.7498172416727346e-05,0.5398951806531344,0.5398951806531344,0.030603585228129664,False
0.00512,point,Ey,3.2309140631741747e-06,3.2304051131967023e-24,3.2309140631741747e-06,1.000157549892239e+18,323091406.31741744,323091406.31741744,False
0.00512,point,dBzdt,5.3185544505110354e-08,1.829941786655939e-08,3.488612663855096e-08,1.9064063618276268,1.9064063618276268,0.007760979819508096,False
0.00512,disk_average,Ex,7.851924290490611e-05,5.093242800104574e-05,2.758681490386037e-05,0.5416355745556438,0.5416355745556438,0.03070223825381797,False
0.00512,disk_average,Ey,3.3539821873525146e-06,3.2304051131967023e-24,3.3539821873525146e-06,1.0382543581456644e+18,335398218.7352515,335398218.7352515,False
0.00512,disk_average,Hz,-7.998893779660118e-05,-5.273310011445466e-05,2.7255837682146517e-05,0.5168639359906592,0.5168639359906592,0.01240245194175224,False
0.00512,disk_average,dBzdt,5.298651396664154e-08,1.829941786655939e-08,3.4687096100082146e-08,1.8955300301366322,1.8955300301366322,0.007716702275929631,False
0.01024,point,Ex,3.2881591977978606e-05,1.9131993266795687e-05,1.3749598711182919e-05,0.7186704761728031,0.7186704761728031,0.015302362994651248,False
0.01024,point,Ey,7.953898148144685e-07,-1.2530930267181279e-23,7.953898148144685e-07,6.3474123457346824e+16,79538981.48144685,79538981.48144685,False
0.01024,point,dBzdt,1.3172804016703899e-08,3.4796522947877215e-09,9.693151721916177e-09,2.7856667565422693,2.7856667565422693,0.0021563974608201533,False
0.01024,disk_average,Ex,3.291211859661987e-05,1.9131993266795687e-05,1.3780125329824183e-05,0.7202660557977575,0.7202660557977575,0.015336337033403957,False
0.01024,disk_average,Ey,8.270770310345013e-07,-1.2530930267181279e-23,8.270770310345013e-07,6.6002843635690024e+16,82707703.10345013,82707703.10345013,False
0.01024,disk_average,Hz,-3.2804767557318736e-05,-1.9470953865217384e-05,1.3333813692101351e-05,0.6848053662086208,0.6848053662086208,0.006067396843388496,False
0.01024,disk_average,dBzdt,1.3133037150226582e-08,3.4796522947877215e-09,9.65338485543886e-09,2.774238354188136,2.774238354188136,0.002147550681944035,False
0.02048,point,Ex,1.3032230824719339e-05,6.9747273826546285e-06,6.05750344206471e-06,0.8684932198395378,0.8684932198395378,0.006741587042568229,False
0.02048,point,Ey,1.1240233583139685e-07,-9.378671141979118e-26,1.1240233583139685e-07,1.19848893441078e+18,11240233.583139686,11240233.583139686,False
0.02048,point,dBzdt,2.861606615713443e-09,6.381462175205707e-10,2.2234603981928724e-09,3.484249122139784,3.484249122139784,0.0004946445175367018,False
0.02048,disk_average,Ex,1.3041078721874198e-05,6.9747273826546285e-06,6.066351339219569e-06,0.8697617851424431,0.8697617851424431,0.006751434146970838,False
0.02048,disk_average,Ey,1.2187725859952567e-07,-9.378671141979118e-26,1.2187725859952567e-07,1.2995152165427855e+18,12187725.859952567,12187725.859952567,False
0.02048,disk_average,Hz,-1.2118413641010026e-05,-7.036826858344157e-06,5.081586782665869e-06,0.7221417955793817,0.7221417955793817,0.002312316964711737,False
0.02048,disk_average,dBzdt,2.85294119610581e-09,6.381462175205707e-10,2.2147949785852393e-09,3.4706700718066155,3.4706700718066155,0.0004927167556100426,False
0.04096,point,Ex,4.880562641646e-06,2.5042488857853472e-06,2.3763137558606524e-06,0.9489127735462389,0.9489127735462389,0.002644674687981082,False
0.04096,point,Ey,-1.7400881281240813e-08,2.210015264013413e-24,1.7400881281240816e-08,7873647555556072.0,1740088.1281240815,1740088.1281240815,False
0.04096,point,dBzdt,5.375378976088313e-10,1.149092667606687e-10,4.226286308481626e-10,3.6779334057400885,3.6779334057400885,9.402053455640286e-05,False
0.04096,disk_average,Ex,4.882621490637075e-06,2.5042488857853472e-06,2.3783726048517277e-06,0.9497349158671408,0.9497349158671408,0.0026469660460980995,False
0.04096,disk_average,Ey,-1.4902646884302705e-08,2.210015264013413e-24,1.490264688430271e-08,6743232559054516.0,1490264.6884302709,1490264.6884302709,False
0.04096,disk_average,Hz,-4.096359795858279e-06,-2.515497479343826e-06,1.5808623165144532e-06,0.6284491753602651,0.6284491753602651,0.0007193530111144073,False
0.04096,disk_average,dBzdt,5.358209530238452e-10,1.149092667606687e-10,4.2091168626317646e-10,3.6629916640217104,3.6629916640217104,9.363857262599565e-05,False
0.08192,point,Ex,1.7367002330775384e-06,8.922538192209897e-07,8.444464138565487e-07,0.9464195004441888,0.9464195004441888,0.0009398111047309746,False
0.08192,point,Ey,-2.0712065753868698e-08,1.0235603777345722e-24,2.0712065753868698e-08,2.0235314109862616e+16,2071206.5753868697,2071206.5753868697,False
0.08192,point,dBzdt,8.759689808660255e-11,2.0501561343036178e-11,6.709533674356637e-11,3.272693997345564,3.272693997345564,1.492643651285982e-05,False
0.08192,disk_average,Ex,1.73712731761477e-06,8.922538192209897e-07,8.448734983937802e-07,0.9468981585659376,0.9468981585659376,0.0009402864206114885,False
0.08192,disk_average,Ey,-2.0146924909539953e-08,1.0235603777345722e-24,2.0146924909539953e-08,1.9683181713355084e+16,2014692.4909539954,2014692.4909539954,False
0.08192,disk_average,Hz,-1.3791743162901764e-06,-8.942910501591015e-07,4.848832661310749e-07,0.5421985001916438,0.5421985001916438,0.00022064049088059103,False
0.08192,disk_average,dBzdt,8.727537462572164e-11,2.0501561343036178e-11,6.677381328268546e-11,3.2570111205392025,3.2570111205392025,1.4854908449075357e-05,False
0.16384,point,Ex,6.00471897744793e-07,3.166817641585793e-07,2.8379013358621375e-07,0.8961366447488434,0.8961366447488434,0.00031583900953449716,False
