K,candidate_id,case_id,dbdt_p95,h_p95,ip_increment_nrmse,passed,peak_time_error_steps_max,receiver_id,receiver_index,total_p95,unexplained_sign_flips,waveform_id
10,K10_tw_span6.0_shift+0.5_dens1.00,PG01,0.0015725370455194096,0.002435277065919103,0.002168929287106316,True,0.0,point,0,0.0011064788991765725,0,W2
10,K10_tw_span6.0_shift+0.5_dens1.00,PG01,0.0011087844540055563,0.0008783313311235587,0.0022616777024392124,True,0.0,point,1,0.0007399271498294093,0,W2
10,K10_tw_span6.0_shift+0.5_dens1.25,PG01,0.0017019336741668216,0.0031925013324995105,0.0026744705429353447,True,0.0,point,0,0.000811393800304277,0,W0
10,K10_tw_span6.0_shift+0.5_dens1.25,PG01,0.0007844560139974521,0.0007510967759272569,0.002727770415383283,True,0.0,point,1,0.0005517286032170029,0,W0
10,K10_tw_span6.0_shift+0.5_dens1.25,PG01,0.001517792427125773,0.003330142074154274,0.002675844148328064,True,0.0,point,0,0.0008092118537405789,0,W1
10,K10_tw_span6.0_shift+0.5_dens1.25,PG01,0.0007870768532877969,0.00075103985554353,0.0026268327037051215,True,0.0,point,1,0.000551349470206394,0,W1
10,K10_tw_span6.0_shift+0.5_dens1.25,PG01,0.0018412067202324472,0.003324436152429108,0.0021576170052517198,True,0.0,point,0,0.0008903631701977232,0,W2
10,K10_tw_span6.0_shift+0.5_dens1.25,PG01,0.0008540645992063485,0.0007508289952198855,0.002255406367905895,True,0.0,point,1,0.0005789943275124906,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.00,PG01,0.0020354041335084614,0.0040570356451673575,0.002036181299171012,True,0.0,point,0,0.002107906194319812,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.00,PG01,0.0014173884445447997,0.0012616725088646441,0.0019459564000682919,True,0.0,point,1,0.0010553957700408104,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.00,PG01,0.0019546577067538176,0.0035445956412084962,0.002551839114374698,True,0.0,point,0,0.0019468573209833369,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.00,PG01,0.001423479568915602,0.0012619635283121163,0.002554911178596572,True,0.0,point,1,0.0010563209496618263,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.00,PG01,0.0023201679253731823,0.0036808290770501324,0.003897418779981509,True,0.0,point,0,0.0019679570508404423,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.00,PG01,0.0017762477584972191,0.001262801076494941,0.004091625757029556,True,0.0,point,1,0.0011521196094852314,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.25,PG01,0.0017687301397958147,0.0029603350409064992,0.004205785025155955,True,0.0,point,0,0.0020432704554176353,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.25,PG01,0.0007774774605167749,0.0023831045578007735,0.004316256086443286,True,0.0,point,1,0.0007556551479186348,0,W0
10,K10_tw_span8.0_shift-0.5_dens1.25,PG01,0.0020279563551271335,0.0030591282178926513,0.00602309955646337,True,0.0,point,0,0.0019137202695617408,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.25,PG01,0.0007822174532569751,0.002385481939771943,0.0059455499614042544,True,0.0,point,1,0.0007670467999692535,0,W1
10,K10_tw_span8.0_shift-0.5_dens1.25,PG01,0.0020729822831157393,0.0033107993079348457,0.007320588274022732,True,0.0,point,0,0.0019445246968918253,0,W2
10,K10_tw_span8.0_shift-0.5_dens1.25,PG01,0.0012014508365989264,0.0023926048016666636,0.00774042025770848,True,0.0,point,1,0.0009113715820263107,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.00,PG01,0.002463753207598664,0.004714700989653251,0.004441922568895127,True,0.0,point,0,0.0021698717227103762,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.00,PG01,0.00131718772536584,0.001466903203002711,0.004537215840509391,True,0.0,point,1,0.0011324312562253943,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.00,PG01,0.001834341852669721,0.0034986734566637783,0.004071308866839969,True,0.0,point,0,0.001962996682743855,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.00,PG01,0.0013179092017575648,0.0014677900108923938,0.004001913666058826,True,0.0,point,1,0.001151846568198105,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.00,PG01,0.002163603005447374,0.0036363256279793206,0.005231665078333246,True,0.0,point,0,0.0019861607841593883,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.00,PG01,0.0015609711847946561,0.001470416634686284,0.00552222788997507,True,0.0,point,1,0.0013255254331912074,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.25,PG01,0.001528823092274309,0.0017720646075981882,0.004012330334806883,True,0.0,point,0,0.0010492983510178044,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.25,PG01,0.0008342404478522234,0.0008697345565581951,0.004143438094847996,True,0.0,point,1,0.000783460911254096,0,W0
10,K10_tw_span8.0_shift+0.0_dens1.25,PG01,0.0016382955284238534,0.0017703571446427953,0.005199284876403442,True,0.0,point,0,0.0011066519510986414,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.25,PG01,0.0008032260683331619,0.0008700179107280367,0.005159701560985034,True,0.0,point,1,0.0007849993205432548,0,W1
10,K10_tw_span8.0_shift+0.0_dens1.25,PG01,0.0017465117781374675,0.0017605335458082746,0.005558696384071677,True,0.0,point,0,0.0010739098753688545,0,W2
10,K10_tw_span8.0_shift+0.0_dens1.25,PG01,0.0015627967433935659,0.0008780729459786562,0.0058599465967456065,True,0.0,point,1,0.0007886620072836953,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.00,PG01,0.002024799360424829,0.0034394810014782866,0.002030304369431482,True,0.0,point,0,0.0019242736897658477,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.00,PG01,0.0011965945237123459,0.001470304741807293,0.002067543463459831,True,0.0,point,1,0.0011068223765568082,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.00,PG01,0.0017477989379160429,0.002808426730966484,0.002302531312553404,True,0.0,point,0,0.0018281238065486387,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.00,PG01,0.0012018707109861361,0.0014702735764315095,0.002262439400660418,True,0.0,point,1,0.0011171224088286325,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.00,PG01,0.001901070302665648,0.0027959765594400892,0.003500603712455656,True,0.0,point,0,0.0019837604958516625,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.00,PG01,0.0015339574524469513,0.001470141527793541,0.003700382227279871,True,0.0,point,1,0.0012967028158303332,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.25,PG01,0.0019293438603268163,0.0030026523420323996,0.003086512752294892,True,0.0,point,0,0.0011097755219906281,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.25,PG01,0.0010602281564560435,0.0005888309284446928,0.0031563586500857957,True,0.0,point,1,0.0006538451940555874,0,W0
10,K10_tw_span8.0_shift+0.5_dens1.25,PG01,0.00196441642706285,0.0021102309947701047,0.0038678753245226004,True,0.0,point,0,0.0010616702875335538,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.25,PG01,0.001014878295043106,0.0005913692607867668,0.0038242001860499526,True,0.0,point,1,0.0006487116532506789,0,W1
10,K10_tw_span8.0_shift+0.5_dens1.25,PG01,0.002504312487650051,0.0021824178329166283,0.005871566667505176,True,0.0,point,0,0.0011378638834375603,0,W2
10,K10_tw_span8.0_shift+0.5_dens1.25,PG01,0.001826744757865901,0.0006078599648843591,0.006187585878707525,True,0.0,point,1,0.0006757278170136014,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.00,PG01,0.11036372387179788,0.02917328290764782,0.10433965306131071,False,0.0,point,0,0.026948075795826688,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.00,PG01,0.03466824648127318,0.00627269519835663,0.10372919692934951,False,0.0,point,1,0.019540697886422407,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.00,PG01,0.11450037103263319,0.029656507012814082,0.12590660169604437,False,0.0,point,0,0.027928347952013936,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.00,PG01,0.03518489873057456,0.006298006406587624,0.12430316187925285,False,0.0,point,1,0.01907077158681678,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.00,PG01,0.1328735698022678,0.0299847465791137,0.15476292145231652,False,0.0,point,0,0.03542267098333342,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.00,PG01,0.05084347171075073,0.0062700631429762005,0.1718472257392186,False,0.0,point,1,0.019663737242888793,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.25,PG01,0.11030642917353779,0.029032426804587848,0.1039967315320377,False,0.0,point,0,0.026787522881468993,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.25,PG01,0.03456949997475416,0.006252556385413338,0.10340748710937055,False,0.0,point,1,0.0194590643985293,0,W0
12,K12_cc_span4.0_shift-0.5_dens1.25,PG01,0.11434677788526984,0.02947740105151409,0.12543180512520896,False,0.0,point,0,0.027776754355541847,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.25,PG01,0.035075527796795805,0.006280198748718659,0.12381667439127937,False,0.0,point,1,0.018979601748856722,0,W1
12,K12_cc_span4.0_shift-0.5_dens1.25,PG01,0.13279356262783604,0.02977620092802849,0.15400891744867126,False,0.0,point,0,0.03433039748079994,0,W2
12,K12_cc_span4.0_shift-0.5_dens1.25,PG01,0.05031106265019168,0.006250859372613469,0.17094780754475586,False,0.0,point,1,0.019580628641100002,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.00,PG01,0.11330857230427778,0.11189295127725377,0.12415966433229235,False,0.0,point,0,0.05017813914195457,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.00,PG01,0.050023506745112745,0.014231625184792328,0.12293656801461855,False,0.0,point,1,0.022794993932732786,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.00,PG01,0.12239022990624615,0.09535746376903112,0.15379683547212725,False,0.0,point,0,0.04807946250077158,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.00,PG01,0.04946845339667163,0.014242085145103115,0.15284189475518895,False,0.0,point,1,0.022762172702429265,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.00,PG01,0.136984713830579,0.09752024129337637,0.2031508710360213,False,0.0,point,0,0.05380349895375354,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.00,PG01,0.07744455875544566,0.014272332758528187,0.2283800464764063,False,0.0,point,1,0.02349198426400259,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.25,PG01,0.11330010440106952,0.11224668860477119,0.12408582804120402,False,0.0,point,0,0.050139838348764114,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.25,PG01,0.049923765725912166,0.01425458243125867,0.1228608050011052,False,0.0,point,1,0.02278685632806529,0,W0
12,K12_cc_span4.0_shift+0.0_dens1.25,PG01,0.12236432557107263,0.09512941038479415,0.15369200269877267,False,0.0,point,0,0.04805425514277784,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.25,PG01,0.04936976239411985,0.014264641095164152,0.15273401632967662,False,0.0,point,1,0.02275521434448023,0,W1
12,K12_cc_span4.0_shift+0.0_dens1.25,PG01,0.13697253179859037,0.0977275648995791,0.20296135239138682,False,0.0,point,0,0.053767010528716914,0,W2
12,K12_cc_span4.0_shift+0.0_dens1.25,PG01,0.07740515996025338,0.014293679901081699,0.2281587695210719,False,0.0,point,1,0.023476616664358057,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.00,PG01,0.11441165067628148,0.08111136916910228,0.15215566043527337,False,0.0,point,0,0.05896073585317241,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.00,PG01,0.06276386876794926,0.02871790377181256,0.13336139795106974,False,0.0,point,1,0.026112904459565555,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.00,PG01,0.1257776093131382,0.08267540871342804,0.16823052988636159,False,0.0,point,0,0.05863696852830209,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.00,PG01,0.06207536134716537,0.028730143544428707,0.16772546443258854,False,0.0,point,1,0.026148181270580828,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.00,PG01,0.1385729577715536,0.08671023126777912,0.22969155592404855,False,0.0,point,0,0.06599831746739554,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.00,PG01,0.08992949492872929,0.02876651394584362,0.25930716521040276,False,0.0,point,1,0.026192006626589194,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.25,PG01,0.11441217233283477,0.08094223244901175,0.1521915817745962,False,0.0,point,0,0.058883281440276755,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.25,PG01,0.06276848529816641,0.028653038400957745,0.13336700160499002,False,0.0,point,1,0.02610638804668566,0,W0
12,K12_cc_span4.0_shift+0.5_dens1.25,PG01,0.12577931942110038,0.08250003262055937,0.16823827668630367,False,0.0,point,0,0.05856488092667527,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.25,PG01,0.0620799364436089,0.02866525259286299,0.16773348485062994,False,0.0,point,1,0.026141737978541087,0,W1
12,K12_cc_span4.0_shift+0.5_dens1.25,PG01,0.1385737209338415,0.08652591592136821,0.22970598195409037,False,0.0,point,0,0.0659642285191946,0,W2
12,K12_cc_span4.0_shift+0.5_dens1.25,PG01,0.08993482660648394,0.028701546636595306,0.25932401126445515,False,0.0,point,1,0.026122486417185235,0,W2
12,K12_cc_span6.0_shift-0.5_dens1.00,PG01,0.07238262156193893,0.0035281237869300005,0.0369758559568989,False,0.0,point,0,0.007879385952066931,0,W0
12,K12_cc_span6.0_shift-0.5_dens1.00,PG01,0.008928628200479308,0.003003884522657296,0.038673321580712634,False,0.0,point,1,0.006287553102576696,0,W0
12,K12_cc_span6.0_shift-0.5_dens1.00,PG01,0.06609235091586566,0.00233543051338387,0.04593498728885708,False,0.0,point,0,0.008069462318599499,0,W1
12,K12_cc_span6.0_shift-0.5_dens1.00,PG01,0.00822494517473808,0.0028643486793613624,0.04726898340200399,False,0.0,point,1,0.006642503976125524,0,W1
12,K12_cc_span6.0_shift-0.5_dens1.00,PG01,0.08470808027143263,0.002345289547254751,0.08391755224950424,False,0.0,point,0,0.007578835749440219,0,W2
12,K12_cc_span6.0_shift-0.5_dens1.00,PG01,0.00806618914278024,0.0022388420002770358,0.084855638780346,False,0.0,point,1,0.0060978799672961465,0,W2
12,K12_cc_span6.0_shift-0.5_dens1.25,PG01,0.07214929363214333,0.00806737027101042,0.03721227821006186,False,0.0,point,0,0.009562444573071368,0,W0
12,K12_cc_span6.0_shift-0.5_dens1.25,PG01,0.008840413643511584,0.00298529350092533,0.03892989237220432,False,0.0,point,1,0.006400276481541425,0,W0
12,K12_cc_span6.0_shift-0.5_dens1.25,PG01,0.06587713608705509,0.004977110812781127,0.04656580779239014,False,0.0,point,0,0.008693249678112105,0,W1
12,K12_cc_span6.0_shift-0.5_dens1.25,PG01,0.00831852296170017,0.002842517424397068,0.047883987385237976,False,0.0,point,1,0.006688356749442619,0,W1
12,K12_cc_span6.0_shift-0.5_dens1.25,PG01,0.08440597815750953,0.005292259461299027,0.08554922431433559,False,0.0,point,0,0.007735573513162947,0,W2
12,K12_cc_span6.0_shift-0.5_dens1.25,PG01,0.0081753477481801,0.002208704238615476,0.08665747593664822,False,0.0,point,1,0.006153668502087972,0,W2
12,K12_cc_span6.0_shift+0.0_dens1.00,PG01,0.10127348898280797,0.0063036623107170205,0.07202556599362896,False,0.0,point,0,0.01639903041051156,0,W0
12,K12_cc_span6.0_shift+0.0_dens1.00,PG01,0.016561313955836238,0.00475012678580102,0.07254909135466578,False,0.0,point,1,0.012964546946503546,0,W0
12,K12_cc_span6.0_shift+0.0_dens1.00,PG01,0.09587322644098559,0.005678979303519729,0.08253676465514037,False,0.0,point,0,0.016440566095181675,0,W1
12,K12_cc_span6.0_shift+0.0_dens1.00,PG01,0.016202324042348604,0.004761369928522179,0.08041667525355572,False,0.0,point,1,0.012776987052444256,0,W1
12,K12_cc_span6.0_shift+0.0_dens1.00,PG01,0.1208325340739391,0.005760491721107732,0.09644115467540668,False,0.0,point,0,0.01701059821077978,0,W2
12,K12_cc_span6.0_shift+0.0_dens1.00,PG01,0.01921343107286356,0.004654056530245216,0.10143017930474808,False,0.0,point,1,0.013221882728345995,0,W2
12,K12_cc_span6.0_shift+0.0_dens1.25,PG01,0.10100050322959964,0.010769363167998617,0.07132287117839835,False,0.0,point,0,0.01664632090669843,0,W0
12,K12_cc_span6.0_shift+0.0_dens1.25,PG01,0.016422844502487214,0.0047086137480852365,0.0718858497584548,False,0.0,point,1,0.013383537678376618,0,W0
12,K12_cc_span6.0_shift+0.0_dens1.25,PG01,0.09529857682299152,0.008947044130595511,0.08171413761215898,False,0.0,point,0,0.01634865324334608,0,W1
12,K12_cc_span6.0_shift+0.0_dens1.25,PG01,0.016236734950300844,0.004723083350213379,0.0797019718327774,False,0.0,point,1,0.013660079753814938,0,W1
12,K12_cc_span6.0_shift+0.0_dens1.25,PG01,0.12046908808505674,0.009094140207211228,0.0963199302906774,False,0.0,point,0,0.019628008832768384,0,W2
12,K12_cc_span6.0_shift+0.0_dens1.25,PG01,0.021170759373120705,0.0046050112843293665,0.10105544370988048,False,0.0,point,1,0.01301997256605184,0,W2
12,K12_cc_span6.0_shift+0.5_dens1.00,PG01,0.11038540940586866,0.02897202034427673,0.10447291594629945,False,0.0,point,0,0.027012429160628272,0,W0
12,K12_cc_span6.0_shift+0.5_dens1.00,PG01,0.03469232278888073,0.006280582362072464,0.10385371697025236,False,0.0,point,1,0.019572996769207287,0,W0
12,K12_cc_span6.0_shift+0.5_dens1.00,PG01,0.11456001489131928,0.029458355321971545,0.12609086557249707,False,0.0,point,0,0.02794068938944418,0,W1
12,K12_cc_span6.0_shift+0.5_dens1.00,PG01,0.03521270660690948,0.006304955619350204,0.12449205598878309,False,0.0,point,1,0.01910688457174726,0,W1
12,K12_cc_span6.0_shift+0.5_dens1.00,PG01,0.13290402167631488,0.029789151684687192,0.1550530763707859,False,0.0,point,0,0.03532019861015406,0,W2
12,K12_cc_span6.0_shift+0.5_dens1.00,PG01,0.05102207065574317,0.006277574141780883,0.17219422762706904,False,0.0,point,1,0.019696623336370362,0,W2
12,K12_cc_span6.0_shift+0.5_dens1.25,PG01,0.11027463270630644,0.028841516791078166,0.10380795086514269,False,0.0,point,0,0.026699364426615614,0,W0
12,K12_cc_span6.0_shift+0.5_dens1.25,PG01,0.03451038892280611,0.006241402525509549,0.10323028206426625,False,0.0,point,1,0.019414131408297237,0,W0
12,K12_cc_span6.0_shift+0.5_dens1.25,PG01,0.11426193659157335,0.02925928842904394,0.12517050847543795,False,0.0,point,0,0.027661788977058264,0,W1
12,K12_cc_span6.0_shift+0.5_dens1.25,PG01,0.03501039941316758,0.006270316715173448,0.1235489478000193,False,0.0,point,1,0.018929430315735452,0,W1
12,K12_cc_span6.0_shift+0.5_dens1.25,PG01,0.1327492060058952,0.029537134393565964,0.15359465635514227,False,0.0,point,0,0.03345989812651605,0,W2
12,K12_cc_span6.0_shift+0.5_dens1.25,PG01,0.05000666261657355,0.006240215290931119,0.17045351733760078,False,0.0,point,1,0.019534884695383625,0,W2
12,K12_cc_span8.0_shift-0.5_dens1.00,PG01,0.0025279888487964725,0.001243966765686108,0.009685147577623598,True,0.0,point,0,0.0011272422783099832,0,W0
12,K12_cc_span8.0_shift-0.5_dens1.00,PG01,0.0010795084746795496,0.0004890146098796072,0.009964229987592157,True,0.0,point,1,0.0007511472594276057,0,W0
12,K12_cc_span8.0_shift-0.5_dens1.00,PG01,0.0021953389219524907,0.001275774737127039,0.009154230889591145,True,0.0,point,0,0.0010745425197946576,0,W1
12,K12_cc_span8.0_shift-0.5_dens1.00,PG01,0.0008682981254141285,0.0004892420353777749,0.009063967189508287,True,0.0,point,1,0.0006937019772467228,0,W1
12,K12_cc_span8.0_shift-0.5_dens1.00,PG01,0.0016248561043485422,0.0013500906743374847,0.0062555315347587355,True,0.0,point,0,0.0008448486595177837,0,W2
12,K12_cc_span8.0_shift-0.5_dens1.00,PG01,0.0008165854935034318,0.0004899048052839228,0.006582605066879647,True,0.0,point,1,0.0005547523969916774,0,W2
12,K12_cc_span8.0_shift-0.5_dens1.25,PG01,0.0021531366305080684,0.002062453056025498,0.009009130727297669,True,0.0,point,0,0.0013017321106121055,0,W0
12,K12_cc_span8.0_shift-0.5_dens1.25,PG01,0.0014766289665127063,0.0004491837319489562,0.009293542359773324,True,0.0,point,1,0.0008317568007555446,0,W0
12,K12_cc_span8.0_shift-0.5_dens1.25,PG01,0.002222117850925189,0.0020953259067530722,0.00862767479049879,True,0.0,point,0,0.0011894578679944514,0,W1
12,K12_cc_span8.0_shift-0.5_dens1.25,PG01,0.0014496391336488515,0.00044925350760461735,0.008573953821290085,True,0.0,point,1,0.0008214825694358639,0,W1
12,K12_cc_span8.0_shift-0.5_dens1.25,PG01,0.0021576936989296533,0.002115561195425174,0.00678889918751007,True,0.0,point,0,0.0011372534628776832,0,W2
12,K12_cc_span8.0_shift-0.5_dens1.25,PG01,0.0014941640589162188,0.00044944340477974726,0.00712751499941698,True,0.0,point,1,0.0006340939539128053,0,W2
12,K12_cc_span8.0_shift+0.0_dens1.00,PG01,0.024242101694731517,0.0013328953879104656,0.026753762328590638,True,0.0,point,0,0.0032455116910758363,0,W0
12,K12_cc_span8.0_shift+0.0_dens1.00,PG01,0.0038948289598822283,0.001007049670391582,0.028034937985286376,True,0.0,point,1,0.0028671605282958503,0,W0
12,K12_cc_span8.0_shift+0.0_dens1.00,PG01,0.02004391067858496,0.0013237883407106663,0.037335322869396524,False,0.0,point,0,0.0033982615076832623,0,W1
12,K12_cc_span8.0_shift+0.0_dens1.00,PG01,0.0039239706275195,0.0007883737233268224,0.03758694840628337,False,0.0,point,1,0.002896658790035445,0,W1
12,K12_cc_span8.0_shift+0.0_dens1.00,PG01,0.028607326593010497,0.0013713072375447575,0.05133763515918982,False,0.0,point,0,0.002458999504185071,0,W2
12,K12_cc_span8.0_shift+0.0_dens1.00,PG01,0.0037834392263807947,0.00040977554733732176,0.05341448825692575,False,0.0,point,1,0.0028692172062068345,0,W2
12,K12_cc_span8.0_shift+0.0_dens1.25,PG01,0.025605312282031403,0.003519124512062019,0.025876221502500997,True,0.0,point,0,0.003831118251647624,0,W0
12,K12_cc_span8.0_shift+0.0_dens1.25,PG01,0.0038191401785713447,0.0010500598124974635,0.027178508529694,True,0.0,point,1,0.0026544295533133914,0,W0
12,K12_cc_span8.0_shift+0.0_dens1.25,PG01,0.020310273609521756,0.002412571885948171,0.03627205524269952,False,0.0,point,0,0.003511179073393718,0,W1
12,K12_cc_span8.0_shift+0.0_dens1.25,PG01,0.003814123787205492,0.0008351113758224332,0.03659992746843156,False,0.0,point,1,0.0025255173420024226,0,W1
12,K12_cc_span8.0_shift+0.0_dens1.25,PG01,0.02940341145281318,0.002474394748951896,0.05061957622138971,False,0.0,point,0,0.0031340276818868544,0,W2
12,K12_cc_span8.0_shift+0.0_dens1.25,PG01,0.003559133757327601,0.000596668565538253,0.05257768863678112,False,0.0,point,1,0.002453698056492865,0,W2
12,K12_cc_span8.0_shift+0.5_dens1.00,PG01,0.07326901595201694,0.007367869889088639,0.037599477176724336,False,0.0,point,0,0.008952378270938342,0,W0
12,K12_cc_span8.0_shift+0.5_dens1.00,PG01,0.009104155918413915,0.0030433022859173505,0.03928121808196583,False,0.0,point,1,0.007283259661824473,0,W0
12,K12_cc_span8.0_shift+0.5_dens1.00,PG01,0.06691970428490632,0.00515697345267438,0.04645421300606548,False,0.0,point,0,0.00876455257451954,0,W1
12,K12_cc_span8.0_shift+0.5_dens1.00,PG01,0.008377508753515624,0.002908424632966515,0.04775768945536246,False,0.0,point,1,0.007001978006612319,0,W1
12,K12_cc_span8.0_shift+0.5_dens1.00,PG01,0.08579710972816201,0.005247724876388811,0.08437232337187199,False,0.0,point,0,0.007882032132270395,0,W2
12,K12_cc_span8.0_shift+0.5_dens1.00,PG01,0.008257985929931974,0.0022896992190659204,0.08531250500410585,False,0.0,point,1,0.006372847217215359,0,W2
12,K12_cc_span8.0_shift+0.5_dens1.25,PG01,0.07406449096260356,0.005095941320804796,0.03763997249487064,False,0.0,point,0,0.008040608185267192,0,W0
12,K12_cc_span8.0_shift+0.5_dens1.25,PG01,0.00932915211604317,0.0030897980224173557,0.03927859800542073,False,0.0,point,1,0.00665195454051244,0,W0
12,K12_cc_span8.0_shift+0.5_dens1.25,PG01,0.06765806073737664,0.005131025188031189,0.04586115744769975,False,0.0,point,0,0.008175123911912288,0,W1
12,K12_cc_span8.0_shift+0.5_dens1.25,PG01,0.008302316372745509,0.002964411553298114,0.0471597206022145,False,0.0,point,1,0.006758162170700478,0,W1
12,K12_cc_span8.0_shift+0.5_dens1.25,PG01,0.08679949038878747,0.005168431294955927,0.08214618279496469,False,0.0,point,0,0.007640488638060497,0,W2
12,K12_cc_span8.0_shift+0.5_dens1.25,PG01,0.008577614676852469,0.002362287586672298,0.08284130424096849,False,0.0,point,1,0.006495960209980344,0,W2
12,K12_tw_span4.0_shift-0.5_dens1.00,PG01,0.021721801867148654,0.0719792083287262,0.05737525309707371,False,0.0,point,0,0.05179421034547538,0,W0
12,K12_tw_span4.0_shift-0.5_dens1.00,PG01,0.009445045937530578,0.06870899827427945,0.03354422725598857,False,0.0,point,1,0.027896590330514986,0,W0
12,K12_tw_span4.0_shift-0.5_dens1.00,PG01,0.019722086368570944,0.0720062151381391,0.05709484873784581,False,0.0,point,0,0.05610052674312663,0,W1
12,K12_tw_span4.0_shift-0.5_dens1.00,PG01,0.009784007433182973,0.06911581243879769,0.033153053337381264,False,0.0,point,1,0.02793132090163407,0,W1
12,K12_tw_span4.0_shift-0.5_dens1.00,PG01,0.02581679791715843,0.0720871069646797,0.056192037160680976,False,0.0,point,0,0.0561676801989438,0,W2
12,K12_tw_span4.0_shift-0.5_dens1.00,PG01,0.014859688644790318,0.06916675064298704,0.032213730980215086,False,0.0,point,1,0.036425443797545747,0,W2
12,K12_tw_span4.0_shift-0.5_dens1.25,PG01,0.02096933175016764,0.07188589512699783,0.057301455302783265,False,0.0,point,0,0.051089443592513974,0,W0
12,K12_tw_span4.0_shift-0.5_dens1.25,PG01,0.008030848272348113,0.06861640280844938,0.03325977267647159,False,0.0,point,1,0.02783946457722966,0,W0
12,K12_tw_span4.0_shift-0.5_dens1.25,PG01,0.01901148985985126,0.07191286248211055,0.057019792137566964,False,0.0,point,0,0.05574835821536545,0,W1
12,K12_tw_span4.0_shift-0.5_dens1.25,PG01,0.008279506531360937,0.06902342515959987,0.03286940481921003,False,0.0,point,1,0.027874230714939906,0,W1
12,K12_tw_span4.0_shift-0.5_dens1.25,PG01,0.024949194944870537,0.07199363611209927,0.056113371104812466,False,0.0,point,0,0.05581854338302491,0,W2
12,K12_tw_span4.0_shift-0.5_dens1.25,PG01,0.011784908753345005,0.06907429133655454,0.031931364721963194,False,0.0,point,1,0.036383685743326205,0,W2
12,K12_tw_span4.0_shift+0.0_dens1.00,PG01,0.011053227419943749,0.020980827381650736,0.01745258184763949,False,0.0,point,0,0.012383379984207021,0,W0
12,K12_tw_span4.0_shift+0.0_dens1.00,PG01,0.003432751722328089,0.010450914411998018,0.013565718242907494,True,0.0,point,1,0.003759532604176237,0,W0
12,K12_tw_span4.0_shift+0.0_dens1.00,PG01,0.00988567593548401,0.018290936823002753,0.017379652717992064,False,0.0,point,0,0.010815009739356458,0,W1
12,K12_tw_span4.0_shift+0.0_dens1.00,PG01,0.0034063138243913675,0.010460487052086173,0.011631720825655695,True,0.0,point,1,0.003760878413419394,0,W1
12,K12_tw_span4.0_shift+0.0_dens1.00,PG01,0.01252554345117047,0.019725349760906067,0.017140561400291975,False,0.0,point,0,0.01174686964800376,0,W2
