time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,Ex,0.0006479901309199153,0.0008954700415760444,0.00024747991065612906,0.27636872163870463,0.27636872163870463,0.27544871919188463,False
1.4e-05,Ex,0.0007290788632379956,0.0008960388081684407,0.00016695994493044514,0.18633115374960343,0.18633115374960343,0.185828832997034,False
1.96e-05,Ex,0.0008116707509648562,0.0008966200910572645,8.49493400924083e-05,0.0947439622864561,0.0947439622864561,0.09454984391505873,False
2.7439999999999995e-05,Ex,0.0008859509997108351,0.0008971979269781036,1.1246927267268524e-05,0.012535614415817757,0.012535614415817757,0.012517992682315019,True
3.841599999999999e-05,Ex,0.0009431276501485531,0.0008976802826504156,4.54473674981375e-05,0.05062756571187395,0.05062756571187395,0.050583577207602454,False
5.378239999999999e-05,Ex,0.000978487860574753,0.0008981021606336112,8.038569994114181e-05,0.08950618700708803,0.08950618700708803,0.0894704464351329,False
7.529535999999997e-05,Ex,0.000992187867191458,0.0008984609236237842,9.372694356767379e-05,0.10431944350973288,0.10431944350973288,0.10431944350973288,False
0.00010541350399999995,Ex,0.0009867626143842513,0.0008979229151483797,8.883969923587163e-05,0.09893911574936372,0.09893911574936372,0.09887986989746012,False
0.00014757890559999993,Ex,0.0009632208454278296,0.0008919588148689929,7.126203055883671e-05,0.07989385762088508,0.07989385762088508,0.0793156704817098,False
0.0002066104678399999,Ex,0.0009186430494513933,0.0008686896690779507,4.995338037344264e-05,0.05750428737855767,0.05750428737855767,0.055598834696076106,False
0.00028925465497599983,Ex,0.0008482474098148675,0.000812616679812442,3.5630730002425516e-05,0.043846909480924456,0.043846909480924456,0.03965751772343668,True
0.00040495651696639975,Ex,0.0007507904559151475,0.0007171129060944475,3.3677549820700006e-05,0.04696268821058493,0.04696268821058493,0.03748359993762169,True
0.0005669391237529596,Ex,0.0006324449837879242,0.0005920645589472605,4.038042484066364e-05,0.06820273943176629,0.06820273943176629,0.044943996760366936,False
0.0007937147732541434,Ex,0.0005056914708850845,0.0004580537024381879,4.763776844689656e-05,0.10400040037516135,0.10400040037516135,0.0530215251374072,False
0.0011112006825558006,Ex,0.00038414444509282946,0.0003346499500409632,4.949449505186628e-05,0.14789930506730348,0.14789930506730348,0.05508808869754617,False
0.0015556809555781208,Ex,0.0002791729991528512,0.0002332281459644604,4.594485318839083e-05,0.19699531974752296,0.19699531974752296,0.05113728597464244,False
0.002177953337809369,Ex,0.00019491298430408528,0.00015661758468249188,3.82953996215934e-05,0.24451532501429515,0.24451532501429515,0.0426233335414696,False
0.003049134672933116,Ex,0.00013171793200900488,0.00010222827241445689,2.9489659594547995e-05,0.28846872688007624,0.28846872688007624,0.032822417557801666,False
0.004268788542106362,Ex,8.664942140947066e-05,6.532332840323265e-05,2.132609300623801e-05,0.32646978541256705,0.32646978541256705,0.023736249897461276,False
0.005976303958948907,Ex,5.5721358875727865e-05,4.109109170235154e-05,1.4630267173376325e-05,0.3560447427231307,0.3560447427231307,0.016283698921893804,False
0.00836682554252847,Ex,3.515433850196681e-05,2.5552990739650705e-05,9.601347762316104e-06,0.37574262285540005,0.37574262285540005,0.010686438897743884,False
0.011713555759539857,Ex,2.185119980317397e-05,1.5758533394867236e-05,6.092666408306734e-06,0.3866264871000747,0.3866264871000747,0.006781225814176797,False
0.016398978063355798,Ex,1.344282971904473e-05,9.65994175517298e-06,3.782887963871749e-06,0.3916056700700064,0.3916056700700064,0.004210409005451383,False
0.022958569288698116,Ex,8.214026597052563e-06,5.8958833627588434e-06,2.3181432342937195e-06,0.3931799684057857,0.3931799684057857,0.002580126940795484,False
0.03214199700417736,Ex,4.9949892969439206e-06,3.587311011321701e-06,1.4076782856222194e-06,0.3924048629125071,0.3924048629125071,0.0015667662873356766,False
0.0449987958058483,Ex,3.0258518891842678e-06,2.177799672220132e-06,8.48052216964136e-07,0.3894078173405175,0.3894078173405175,0.0009438943805632262,False
0.06299831412818761,Ex,1.8270563018684324e-06,1.319992130643471e-06,5.070641712249615e-07,0.3841418137680695,0.3841418137680695,0.0005643697548690346,False
0.08819763977946266,Ex,1.0991660686697061e-06,7.991474882119257e-07,3.000185804577804e-07,0.37542329154917964,0.37542329154917964,0.0003339250184055954,False
0.12347669569124771,Ex,6.581423729791282e-07,4.834219482926779e-07,1.747204246864503e-07,0.3614242698402874,0.3614242698402874,0.0001944663591842661,False
0.1728673739677468,Ex,3.919060877670842e-07,2.9226116748989246e-07,9.964492027719176e-08,0.3409447828221581,0.3409447828221581,0.00011090623716309385,False
0.24201432355484548,Ex,2.3205043054800812e-07,1.7661756804023734e-07,5.543286250777078e-08,0.3138581462923437,0.3138581462923437,6.169757754649147e-05,False
0.33882005297678364,Ex,1.362789356104558e-07,1.0670054647967587e-07,2.9578389130779925e-08,0.2772093499672372,0.2772093499672372,3.292117481468275e-05,False
0.4743480741674971,Ex,7.910013120773119e-08,6.444756047708394e-08,1.4652570730647253e-08,0.22735648366174183,0.22735648366174183,1.630852310365228e-05,False
0.6640873038344959,Ex,4.506628043714657e-08,3.892064276831561e-08,6.1456376688309606e-09,0.15790175165950707,0.15790175165950707,6.840183593120122e-06,False
0.9297222253682942,Ex,2.4894678951463066e-08,2.3502083542881334e-08,1.3925954085817322e-09,0.059254125534905715,0.059254125534905715,1.5499788270868179e-06,False
1.0,Ex,2.0660566858182087e-08,2.1069619302160945e-08,4.090524439788579e-10,0.019414325342694,0.019414325342694,4.5528128516598896e-07,True
1e-05,Ey,-5.150102111510694e-05,-9.749778042223922e-22,5.150102111510694e-05,5.282276262297307e+16,5150102111.510694,5150102111.510694,False
