time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,point,Ex,0.0006479901309199153,0.0008957478017615674,0.0002477576708416521,0.2765931106438829,0.2765931106438829,0.2765931106438829,False
1e-05,point,Ey,-5.150102111510694e-05,1.1173400869144125e-21,5.150102111510694e-05,4.609252072690728e+16,5150102111.510694,5150102111.510694,False
1e-05,point,Hz,-0.0021114548877057015,-0.002197618591964809,8.61637042591074e-05,0.03920776087995854,0.03920776087995854,0.03920776087995854,True
1e-05,point,dBzdt,2.801695876121494e-06,4.486077984479888e-06,1.6843821083583943e-06,0.3754687533711432,0.3754687533711432,0.3754687533711432,False
1e-05,disk_average,Ex,0.0006467738398719869,0.0008957478017615674,0.00024897396188958056,0.2779509605270046,0.2779509605270046,0.2779509605270046,False
1e-05,disk_average,Ey,-5.7930072829174924e-05,1.1173400869144125e-21,5.7930072829174924e-05,5.184641051333937e+16,5793007282.917493,5793007282.917493,False
1e-05,disk_average,dBzdt,2.768665505541066e-06,4.486077984479888e-06,1.7174124789388221e-06,0.38283161480482764,0.38283161480482764,0.38283161480482764,False
